artifact_id,campaign_id,phase_id,acquisition_id,relative_path,artifact_role,media_type,byte_size,created_utc,modified_utc,producer,source_artifact_ids,immutable,notes
PT01-ART-0407,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A065,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_065.csv,native_raw,text/csv,2258618,2026-08-17T17:02:08.231721+00:00,2026-08-17T17:02:08.294524+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0408,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A066,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_066.csv,native_raw,text/csv,2260438,2026-08-17T17:02:08.625017+00:00,2026-08-17T17:02:08.693745+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0409,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A067,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_067.csv,native_raw,text/csv,2258667,2026-08-17T17:02:09.026690+00:00,2026-08-17T17:02:09.096931+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0410,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A068,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_068.csv,native_raw,text/csv,2260124,2026-08-17T17:02:09.426653+00:00,2026-08-17T17:02:09.489532+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0411,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A069,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_069.csv,native_raw,text/csv,2258658,2026-08-17T17:02:09.831889+00:00,2026-08-17T17:02:09.900775+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0412,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A070,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_070.csv,native_raw,text/csv,2258243,2026-08-17T17:02:10.227964+00:00,2026-08-17T17:02:10.293486+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0413,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A071,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_071.csv,native_raw,text/csv,2258390,2026-08-17T17:02:10.629562+00:00,2026-08-17T17:02:10.695382+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0414,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A072,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_072.csv,native_raw,text/csv,2257250,2026-08-17T17:02:11.033191+00:00,2026-08-17T17:02:11.102317+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0415,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A073,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_073.csv,native_raw,text/csv,2259890,2026-08-17T17:02:11.434306+00:00,2026-08-17T17:02:11.503252+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0416,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A074,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_074.csv,native_raw,text/csv,2256563,2026-08-17T17:02:11.835776+00:00,2026-08-17T17:02:11.897866+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0417,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A075,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_075.csv,native_raw,text/csv,2258386,2026-08-17T17:02:12.229878+00:00,2026-08-17T17:02:12.297040+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0418,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A076,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_076.csv,native_raw,text/csv,2257243,2026-08-17T17:02:12.637491+00:00,2026-08-17T17:02:12.701441+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0419,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A077,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_077.csv,native_raw,text/csv,2257281,2026-08-17T17:02:13.031201+00:00,2026-08-17T17:02:13.095096+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0420,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A078,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_078.csv,native_raw,text/csv,2256707,2026-08-17T17:02:13.438686+00:00,2026-08-17T17:02:13.508713+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0421,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A079,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_079.csv,native_raw,text/csv,2255204,2026-08-17T17:02:13.833004+00:00,2026-08-17T17:02:13.896668+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0422,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A080,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_080.csv,native_raw,text/csv,2255206,2026-08-17T17:02:14.238708+00:00,2026-08-17T17:02:14.303974+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0423,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A081,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_081.csv,native_raw,text/csv,2254636,2026-08-17T17:02:14.638378+00:00,2026-08-17T17:02:14.705641+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0424,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A082,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_082.csv,native_raw,text/csv,2257350,2026-08-17T17:02:15.042024+00:00,2026-08-17T17:02:15.105883+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0425,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A083,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_083.csv,native_raw,text/csv,2253719,2026-08-17T17:02:15.433237+00:00,2026-08-17T17:02:15.500556+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0426,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A084,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_084.csv,native_raw,text/csv,2255562,2026-08-17T17:02:15.839787+00:00,2026-08-17T17:02:15.909440+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0427,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A085,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_085.csv,native_raw,text/csv,2256567,2026-08-17T17:02:16.241127+00:00,2026-08-17T17:02:16.309825+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0428,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A086,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_086.csv,native_raw,text/csv,2253635,2026-08-17T17:02:16.640460+00:00,2026-08-17T17:02:16.703960+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0429,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A087,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_087.csv,native_raw,text/csv,2254274,2026-08-17T17:02:17.036721+00:00,2026-08-17T17:02:17.104317+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0430,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A088,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_088.csv,native_raw,text/csv,2253122,2026-08-17T17:02:17.445458+00:00,2026-08-17T17:02:17.509607+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0431,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A089,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_089.csv,native_raw,text/csv,2253771,2026-08-17T17:02:17.839436+00:00,2026-08-17T17:02:17.904366+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0432,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A090,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_090.csv,native_raw,text/csv,2253917,2026-08-17T17:02:18.239863+00:00,2026-08-17T17:02:18.306813+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0433,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A091,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_091.csv,native_raw,text/csv,2253245,2026-08-17T17:02:18.647690+00:00,2026-08-17T17:02:18.711532+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0434,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A092,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_092.csv,native_raw,text/csv,2256448,2026-08-17T17:02:19.036982+00:00,2026-08-17T17:02:19.102567+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0435,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A093,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_093.csv,native_raw,text/csv,2256507,2026-08-17T17:02:19.444435+00:00,2026-08-17T17:02:19.524190+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0436,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A094,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_094.csv,native_raw,text/csv,2254670,2026-08-17T17:02:19.940049+00:00,2026-08-17T17:02:20.011509+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0437,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A095,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_095.csv,native_raw,text/csv,2255522,2026-08-17T17:02:20.341001+00:00,2026-08-17T17:02:20.412598+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0438,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A096,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_096.csv,native_raw,text/csv,2254236,2026-08-17T17:02:20.746020+00:00,2026-08-17T17:02:20.814378+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0439,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A097,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_097.csv,native_raw,text/csv,2255284,2026-08-17T17:02:21.149844+00:00,2026-08-17T17:02:21.218777+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0440,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A098,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_098.csv,native_raw,text/csv,2254977,2026-08-17T17:02:21.640715+00:00,2026-08-17T17:02:21.707856+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0441,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A099,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_099.csv,native_raw,text/csv,2254308,2026-08-17T17:02:22.043036+00:00,2026-08-17T17:02:22.112499+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0442,system_recalibration_001,PT-01,PT01-TC08-0010000NS-A100,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/10000ns/attempt_100.csv,native_raw,text/csv,2252827,2026-08-17T17:02:22.446116+00:00,2026-08-17T17:02:22.512865+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0443,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A001,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_001.csv,native_raw,text/csv,2295075,2026-08-17T17:00:55.939964+00:00,2026-08-17T17:00:56.004534+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0444,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A002,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_002.csv,native_raw,text/csv,2294625,2026-08-17T17:00:56.344487+00:00,2026-08-17T17:00:56.406474+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0445,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A003,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_003.csv,native_raw,text/csv,2292800,2026-08-17T17:00:56.748007+00:00,2026-08-17T17:00:56.814672+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0446,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A004,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_004.csv,native_raw,text/csv,2296593,2026-08-17T17:00:57.151175+00:00,2026-08-17T17:00:57.218549+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0447,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A005,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_005.csv,native_raw,text/csv,2295598,2026-08-17T17:00:57.544245+00:00,2026-08-17T17:00:57.610835+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0448,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A006,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_006.csv,native_raw,text/csv,2295083,2026-08-17T17:00:57.949923+00:00,2026-08-17T17:00:58.015661+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0449,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A007,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_007.csv,native_raw,text/csv,2293130,2026-08-17T17:00:58.345762+00:00,2026-08-17T17:00:58.411362+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0450,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A008,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_008.csv,native_raw,text/csv,2293934,2026-08-17T17:00:58.750100+00:00,2026-08-17T17:00:58.815754+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0451,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A009,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_009.csv,native_raw,text/csv,2293734,2026-08-17T17:00:59.153389+00:00,2026-08-17T17:00:59.220294+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0452,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A010,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_010.csv,native_raw,text/csv,2293332,2026-08-17T17:00:59.548026+00:00,2026-08-17T17:00:59.615233+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0453,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A011,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_011.csv,native_raw,text/csv,2292826,2026-08-17T17:00:59.954654+00:00,2026-08-17T17:01:00.019879+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0454,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A012,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_012.csv,native_raw,text/csv,2294234,2026-08-17T17:01:00.355640+00:00,2026-08-17T17:01:00.423230+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0455,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A013,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_013.csv,native_raw,text/csv,2294112,2026-08-17T17:01:00.752429+00:00,2026-08-17T17:01:00.820045+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0456,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A014,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_014.csv,native_raw,text/csv,2292729,2026-08-17T17:01:01.152344+00:00,2026-08-17T17:01:01.220849+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0457,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A015,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_015.csv,native_raw,text/csv,2291294,2026-08-17T17:01:01.552858+00:00,2026-08-17T17:01:01.622027+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0458,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A016,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_016.csv,native_raw,text/csv,2289662,2026-08-17T17:01:01.952039+00:00,2026-08-17T17:01:02.016249+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0459,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A017,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_017.csv,native_raw,text/csv,2289969,2026-08-17T17:01:02.355031+00:00,2026-08-17T17:01:02.423321+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0460,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A018,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_018.csv,native_raw,text/csv,2289813,2026-08-17T17:01:02.753908+00:00,2026-08-17T17:01:02.824137+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0461,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A019,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_019.csv,native_raw,text/csv,2291137,2026-08-17T17:01:03.149025+00:00,2026-08-17T17:01:03.212871+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0462,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A020,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_020.csv,native_raw,text/csv,2291916,2026-08-17T17:01:03.556614+00:00,2026-08-17T17:01:03.622030+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0463,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A021,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_021.csv,native_raw,text/csv,2291763,2026-08-17T17:01:03.952734+00:00,2026-08-17T17:01:04.023160+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0464,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A022,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_022.csv,native_raw,text/csv,2290789,2026-08-17T17:01:04.357981+00:00,2026-08-17T17:01:04.425869+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0465,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A023,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_023.csv,native_raw,text/csv,2292368,2026-08-17T17:01:04.761312+00:00,2026-08-17T17:01:04.829521+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0466,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A024,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_024.csv,native_raw,text/csv,2291353,2026-08-17T17:01:05.153420+00:00,2026-08-17T17:01:05.223829+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0467,system_recalibration_001,PT-01,PT01-TC08-0001000NS-A025,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000ns/attempt_025.csv,native_raw,text/csv,2292862,2026-08-17T17:01:05.553771+00:00,2026-08-17T17:01:05.623361+00:00,PicoScopeService,,true,No content hash is used as an operational gate
