path,bytes,reason,source
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000225_phase_000224_attempt_00.npz,8380222,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000226_phase_000225_attempt_00.npz,8907210,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000227_phase_000226_attempt_00.npz,8945826,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000228_phase_000227_attempt_00.npz,8479910,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000229_phase_000228_attempt_00.npz,8684230,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000230_phase_000229_attempt_00.npz,8299338,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000231_phase_000230_attempt_00.npz,8635886,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000232_phase_000231_attempt_00.npz,8610334,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000233_phase_000232_attempt_00.npz,8513194,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000234_phase_000233_attempt_00.npz,8987242,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000235_phase_000234_attempt_00.npz,8912070,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000236_phase_000235_attempt_00.npz,8692354,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000237_phase_000236_attempt_00.npz,8950086,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000238_phase_000237_attempt_00.npz,8781866,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000239_phase_000238_attempt_00.npz,9032906,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000240_phase_000239_attempt_00.npz,8686382,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000241_phase_000240_attempt_00.npz,8978222,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000242_phase_000241_attempt_00.npz,8642722,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000243_phase_000242_attempt_00.npz,8754954,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000244_phase_000243_attempt_00.npz,8845870,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000245_phase_000244_attempt_00.npz,8843494,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000246_phase_000245_attempt_00.npz,8809130,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000247_phase_000246_attempt_00.npz,8863978,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000248_phase_000247_attempt_00.npz,8938946,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000249_phase_000248_attempt_00.npz,8939910,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000250_phase_000249_attempt_00.npz,8920030,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000251_phase_000250_attempt_00.npz,8951622,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000252_phase_000251_attempt_00.npz,8820714,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
